"No.","Time","Source","Destination","Protocol","Length","Info","cluster","illuminance","colory"
"6613","4528.360669","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"6614","4528.362492","","","IEEE 802.15.4","65","Ack","","",""
"6615","4528.493641","0x1212","0x0000","ZigBee HA","117","ZCL: Report Attributes, Seq: 3","Color Control","",""
"6616","4528.495849","","","IEEE 802.15.4","65","Ack","","",""
"6617","4528.518837","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 3","Color Control","",""
"6618","4528.520803","","","IEEE 802.15.4","65","Ack","","",""
"6619","4528.528133","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"6620","4528.529956","","","IEEE 802.15.4","65","Ack","","",""
"6621","4528.577204","0x0000","Broadcast","ZigBee","119","Route Request, Dst: 0x1212, Src: 0x0000","","",""
"6622","4528.647680","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 4","Level Control","",""
"6623","4528.649726","","","IEEE 802.15.4","65","Ack","","",""
"6624","4528.672380","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 4","Level Control","",""
"6625","4528.674344","","","IEEE 802.15.4","65","Ack","","",""
"6626","4528.681228","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"6627","4528.683051","","","IEEE 802.15.4","65","Ack","","",""
"6628","4528.843790","0x0000","Broadcast","ZigBee","119","Route Request, Dst: 0x1212, Src: 0x0000","","",""
"6629","4530.117683","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 5","On/Off","",""
"6630","4530.119730","","","IEEE 802.15.4","65","Ack","","",""
"6631","4530.143173","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 5","On/Off","",""
"6632","4530.145137","","","IEEE 802.15.4","65","Ack","","",""
"6633","4530.151924","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","On/Off","",""
"6634","4530.153747","","","IEEE 802.15.4","65","Ack","","",""
"6635","4530.204769","0x1212","0x0000","ZigBee HA","113","ZCL: Report Attributes, Seq: 6","Level Control","",""
"6636","4530.206848","","","IEEE 802.15.4","65","Ack","","",""
"6637","4530.228527","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 6","Level Control","",""
"6638","4530.230492","","","IEEE 802.15.4","65","Ack","","",""
"6639","4530.237356","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"6640","4530.239180","","","IEEE 802.15.4","65","Ack","","",""
"6641","4530.358142","0x1212","0x0000","ZigBee HA","122","ZCL: Report Attributes, Seq: 7[Malformed Packet]","Color Control","",""
"6642","4530.360509","","","IEEE 802.15.4","65","Ack","","",""
"6643","4530.463137","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 8","Color Control","",""
"6644","4530.465185","","","IEEE 802.15.4","65","Ack","","",""
"6645","4530.487899","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 8","Color Control","",""
"6646","4530.489866","","","IEEE 802.15.4","65","Ack","","",""
"6647","4530.497226","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"6648","4530.499050","","","IEEE 802.15.4","65","Ack","","",""
"6649","4530.532547","0x1212","0x0000","ZigBee HA","122","ZCL: Report Attributes, Seq: 9[Malformed Packet]","Color Control","",""
"6650","4530.534915","","","IEEE 802.15.4","65","Ack","","",""
"6651","4530.681990","0x1212","0x0000","ZigBee HA","113","ZCL: Report Attributes, Seq: 10","Color Control","",""
"6652","4530.684071","","","IEEE 802.15.4","65","Ack","","",""
"6653","4530.706184","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 10","Color Control","",""
"6654","4530.708147","","","IEEE 802.15.4","65","Ack","","",""
"6655","4530.715319","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"6656","4530.717143","","","IEEE 802.15.4","65","Ack","","",""
"6657","4530.831328","0x1212","0x0000","ZigBee HA","122","ZCL: Report Attributes, Seq: 11[Malformed Packet]","Color Control","",""
"6658","4530.833695","","","IEEE 802.15.4","65","Ack","","",""
"6659","4530.837722","0x1212","0x0000","ZigBee HA","122","ZCL: Report Attributes, Seq: 11[Malformed Packet]","Color Control","",""
"6660","4530.840090","","","IEEE 802.15.4","65","Ack","","",""
"6661","4530.982251","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 12","Color Control","",""
"6662","4530.984299","","","IEEE 802.15.4","65","Ack","","",""
"6663","4531.008716","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 12","Color Control","",""
"6664","4531.010680","","","IEEE 802.15.4","65","Ack","","",""
"6665","4531.018011","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"6666","4531.019833","","","IEEE 802.15.4","65","Ack","","",""
"6667","4531.112665","0x1212","0x0000","ZigBee HA","122","ZCL: Report Attributes, Seq: 13[Malformed Packet]","Color Control","",""
"6668","4531.115032","","","IEEE 802.15.4","65","Ack","","",""
"6669","4531.242781","0x1212","0x0000","ZigBee HA","119","ZCL: Report Attributes, Seq: 14[Malformed Packet]","Color Control","",""
"6670","4531.245050","","","IEEE 802.15.4","65","Ack","","",""
"6671","4531.297034","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 15[Malformed Packet]","Color Control","",""
"6672","4531.299081","","","IEEE 802.15.4","65","Ack","","",""
"6673","4531.440849","0x1212","0x0000","ZigBee HA","119","ZCL: Report Attributes, Seq: 16[Malformed Packet]","Color Control","",""
"6674","4531.443120","","","IEEE 802.15.4","65","Ack","","",""
"6675","4531.566922","0x1212","0x0000","ZigBee HA","119","ZCL: Report Attributes, Seq: 17[Malformed Packet]","Color Control","",""
"6676","4531.569192","","","IEEE 802.15.4","65","Ack","","",""
"6677","4531.655027","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 18[Malformed Packet]","Color Control","",""
"6678","4531.657074","","","IEEE 802.15.4","65","Ack","","",""
"6679","4531.785944","0x1212","0x0000","ZigBee HA","119","ZCL: Report Attributes, Seq: 19[Malformed Packet]","Color Control","",""
"6680","4531.788213","","","IEEE 802.15.4","65","Ack","","",""
"6681","4531.953149","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 20[Malformed Packet]","Color Control","",""
"6682","4531.955197","","","IEEE 802.15.4","65","Ack","","",""
"6683","4532.036602","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 21[Malformed Packet]","Color Control","",""
"6684","4532.038649","","","IEEE 802.15.4","65","Ack","","",""
"6685","4532.066162","0x1212","0x0000","ZigBee HA","110","ZCL: Read Attributes, Seq: 22","Time","",""
"6686","4532.068146","","","IEEE 802.15.4","65","Ack","","",""
"6687","4532.092231","0x0000","0x1212","ZigBee HA","116","ZCL: Read Attributes Response, Seq: 22","Time","",""
"6688","4532.094394","","","IEEE 802.15.4","65","Ack","","",""
"6689","4532.101093","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Time","",""
"6690","4532.102916","","","IEEE 802.15.4","65","Ack","","",""
"6691","4532.112198","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 23[Malformed Packet]","Color Control","",""
"6692","4532.114245","","","IEEE 802.15.4","65","Ack","","",""
"6693","4532.254553","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 24[Malformed Packet]","Color Control","",""
"6694","4532.256601","","","IEEE 802.15.4","65","Ack","","",""
"6695","4532.379246","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 25[Malformed Packet]","Color Control","",""
"6696","4532.381294","","","IEEE 802.15.4","65","Ack","","",""
"6697","4532.550688","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 26[Malformed Packet]","Color Control","",""
"6698","4532.552736","","","IEEE 802.15.4","65","Ack","","",""
"6699","4532.624531","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 27[Malformed Packet]","Color Control","",""
"6700","4532.626577","","","IEEE 802.15.4","65","Ack","","",""
"6701","4532.630092","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 27[Malformed Packet]","Color Control","",""
"6702","4532.632139","","","IEEE 802.15.4","65","Ack","","",""
"6703","4532.775727","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 28[Malformed Packet]","Color Control","",""
"6704","4532.777774","","","IEEE 802.15.4","65","Ack","","",""
"6705","4532.852798","0x1212","0x0000","ZigBee HA","115","ZCL: Report Attributes, Seq: 29","On/Off","",""
"6706","4532.854942","","","IEEE 802.15.4","65","Ack","","",""
"6707","4532.877875","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 29","On/Off","",""
"6708","4532.879839","","","IEEE 802.15.4","65","Ack","","",""
"6709","4532.887087","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","On/Off","",""
"6710","4532.888910","","","IEEE 802.15.4","65","Ack","","",""
"6711","4533.012802","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 30[Malformed Packet]","Color Control","",""
"6712","4533.014849","","","IEEE 802.15.4","65","Ack","","",""
"6713","4533.113908","0x1212","0x0000","ZigBee HA","124","ZCL: Report Attributes, Seq: 31","Color Control","",""
"6714","4533.116339","","","IEEE 802.15.4","65","Ack","","",""
"6715","4533.183680","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 32[Malformed Packet]","Color Control","",""
"6716","4533.185728","","","IEEE 802.15.4","65","Ack","","",""
"6717","4533.314907","0x1212","0x0000","ZigBee HA","124","ZCL: Report Attributes, Seq: 33","Color Control","",""
"6718","4533.317339","","","IEEE 802.15.4","65","Ack","","",""
"6719","4533.414585","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 34[Malformed Packet]","Color Control","",""
"6720","4533.416632","","","IEEE 802.15.4","65","Ack","","",""
"6721","4533.498939","0x1212","0x0000","ZigBee HA","124","ZCL: Report Attributes, Seq: 35","Color Control","",""
"6722","4533.501369","","","IEEE 802.15.4","65","Ack","","",""
"6723","4533.576750","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 36[Malformed Packet]","Color Control","",""
"6724","4533.578798","","","IEEE 802.15.4","65","Ack","","",""
"6725","4533.628003","0x1212","0x0000","ZigBee HA","124","ZCL: Report Attributes, Seq: 37","Color Control","",""
"6726","4533.630434","","","IEEE 802.15.4","65","Ack","","",""
"6727","4533.696924","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 38[Malformed Packet]","Color Control","",""
"6728","4533.698971","","","IEEE 802.15.4","65","Ack","","",""
"6729","4533.794984","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 39[Malformed Packet]","Color Control","",""
"6730","4533.797032","","","IEEE 802.15.4","65","Ack","","",""
"6731","4533.910797","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 40[Malformed Packet]","Color Control","",""
"6732","4533.912845","","","IEEE 802.15.4","65","Ack","","",""
"6733","4534.017776","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 41[Malformed Packet]","Color Control","",""
"6734","4534.019823","","","IEEE 802.15.4","65","Ack","","",""
"6735","4534.177762","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 42[Malformed Packet]","Color Control","",""
"6736","4534.179809","","","IEEE 802.15.4","65","Ack","","",""
"6737","4534.342842","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 43[Malformed Packet]","Color Control","",""
"6738","4534.344887","","","IEEE 802.15.4","65","Ack","","",""
"6739","4534.348543","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 43[Malformed Packet]","Color Control","",""
"6740","4534.350590","","","IEEE 802.15.4","65","Ack","","",""
"6741","4534.353996","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 43[Malformed Packet]","Color Control","",""
"6742","4534.356043","","","IEEE 802.15.4","65","Ack","","",""
"6743","4534.494814","0x1212","0x0000","ZigBee HA","117","ZCL: Report Attributes, Seq: 44","Color Control","",""
"6744","4534.497022","","","IEEE 802.15.4","65","Ack","","",""
"6745","4534.520502","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 44","Color Control","",""
"6746","4534.522471","","","IEEE 802.15.4","65","Ack","","",""
"6747","4534.529834","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"6748","4534.531658","","","IEEE 802.15.4","65","Ack","","",""
"6749","4534.567646","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 45","Level Control","",""
"6750","4534.569693","","","IEEE 802.15.4","65","Ack","","",""
"6751","4534.592797","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 45","Level Control","",""
"6752","4534.594762","","","IEEE 802.15.4","65","Ack","","",""
"6753","4534.601793","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Level Control","",""
"6754","4534.603616","","","IEEE 802.15.4","65","Ack","","",""
"6755","4534.712220","0x1212","0x0000","ZigBee HA","113","ZCL: Report Attributes, Seq: 46","Color Control","",""
"6756","4534.714299","","","IEEE 802.15.4","65","Ack","","",""
"6757","4534.735255","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 46","Color Control","",""
"6758","4534.737220","","","IEEE 802.15.4","65","Ack","","",""
"6759","4534.744078","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"6760","4534.745898","","","IEEE 802.15.4","65","Ack","","",""
"6761","4534.792213","0x1212","0x0000","ZigBee HA","113","ZCL: Report Attributes, Seq: 47","Color Control","",""
"6762","4534.794293","","","IEEE 802.15.4","65","Ack","","",""
"6763","4534.816067","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 47","Color Control","",""
"6764","4534.818037","","","IEEE 802.15.4","65","Ack","","",""
"6765","4534.824741","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"6766","4534.826564","","","IEEE 802.15.4","65","Ack","","",""
"6767","4534.918198","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 48","Color Control","",""
"6768","4534.920245","","","IEEE 802.15.4","65","Ack","","",""
"6769","4534.942993","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 48","Color Control","",""
"6770","4534.944958","","","IEEE 802.15.4","65","Ack","","",""
"6771","4534.952418","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"6772","4534.954239","","","IEEE 802.15.4","65","Ack","","",""
"6773","4535.080263","0x1212","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 49","Color Control","",""
"6774","4535.082310","","","IEEE 802.15.4","65","Ack","","",""
"6775","4535.105377","0x0000","0x1212","ZigBee HA","110","ZCL: Default Response, Seq: 49","Color Control","",""
"6776","4535.107343","","","IEEE 802.15.4","65","Ack","","",""
"6777","4535.114526","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Color Control","",""
"6778","4535.116351","","","IEEE 802.15.4","65","Ack","","",""
"6779","4541.041419","0x1212","Broadcast","ZigBee ZDP","115","Parent Announce, # children 1 : Jennic_00:05:72:a0:16","","",""
"6780","4541.075560","0x1212","Broadcast","ZigBee ZDP","115","Parent Announce, # children 1 : Jennic_00:05:72:a0:16","","",""
"6781","4542.053892","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6782","4542.917894","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6783","4543.303877","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6784","4552.509928","0xd86b","0x0000","ZigBee HA","113","ZCL: Report Attributes, Seq: 58","Illuminance Measurement","770 (=0.193988 [lx])",""
"6785","4552.511993","","","IEEE 802.15.4","65","Ack","","",""
"6786","4552.513856","0xd86b","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 59","Occupancy Sensing","",""
"6787","4552.515884","","","IEEE 802.15.4","65","Ack","","",""
"6788","4552.517145","0xd86b","0x0000","ZigBee HA","113","ZCL: Report Attributes, Seq: 58","Illuminance Measurement","770 (=0.193988 [lx])",""
"6789","4552.519224","","","IEEE 802.15.4","65","Ack","","",""
"6790","4552.521339","0xd86b","0x0000","ZigBee HA","112","ZCL: Report Attributes, Seq: 59","Occupancy Sensing","",""
"6791","4552.523387","","","IEEE 802.15.4","65","Ack","","",""
"6792","4557.107095","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6793","4558.449140","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6794","4558.681123","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6795","4559.735134","0x0000","Broadcast","ZigBee","111","Many-to-One Route Request, Dst: 0xfffc, Src: 0x0000","","",""
"6796","4572.169930","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6797","4574.447539","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6798","4575.798420","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6799","4587.105807","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6800","4590.210791","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6801","4591.376840","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6802","4602.047647","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6803","4605.975659","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6804","4608.032525","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6805","4617.122375","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6806","4621.676885","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6807","4621.739506","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6808","4632.060911","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6809","4635.686927","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6810","4637.505289","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6811","4647.098556","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6812","4651.894751","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6813","4653.268192","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6814","4662.084295","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6815","4665.769167","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6816","4669.034645","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6817","4677.134986","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6818","4680.982753","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6819","4684.797866","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6820","4685.567658","0x0000","Broadcast","ZigBee","111","Many-to-One Route Request, Dst: 0xfffc, Src: 0x0000","","",""
"6821","4692.132311","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6822","4695.383435","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6823","4700.562722","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6824","4707.154688","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6825","4711.114692","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6826","4716.326578","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6827","4722.069726","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6828","4725.454692","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6829","4732.092365","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6830","4737.158056","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6831","4740.874876","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6832","4747.859270","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6833","4752.064004","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6834","4756.623504","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6835","4763.621718","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6836","4767.073598","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6837","4771.256227","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6838","4779.384942","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6839","4782.074539","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6840","4788.778240","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6841","4795.148531","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6842","4797.075251","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6843","4805.002842","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6844","4810.913703","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6845","4811.398900","0x0000","Broadcast","ZigBee","111","Many-to-One Route Request, Dst: 0xfffc, Src: 0x0000","","",""
"6846","4812.135501","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6847","4819.419541","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6848","4826.679474","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6849","4827.067662","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6850","4835.107150","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6851","4842.074817","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6852","4842.443655","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6853","4849.101933","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6854","4857.119831","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6855","4858.206878","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6856","4865.651622","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6857","4872.061666","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6858","4873.972053","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6859","4882.423504","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6860","4887.143412","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6861","4889.735612","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6862","4896.681850","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6863","4902.117240","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6864","4905.501412","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6865","4910.840156","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6866","4917.141591","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6867","4921.266554","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6868","4924.743064","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6869","4932.076883","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6870","4937.030739","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6871","4937.228225","0x0000","Broadcast","ZigBee","111","Many-to-One Route Request, Dst: 0xfffc, Src: 0x0000","","",""
"6872","4940.831417","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6873","4947.139500","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6874","4952.793997","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6875","4958.100266","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6876","4962.118127","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6877","4968.564066","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6878","4972.330169","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6879","4977.179331","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6880","4984.322727","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6881","4986.958700","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6882","4992.090910","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6883","5000.088533","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6884","5004.325987","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6885","5007.155835","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6886","5015.856959","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6887","5019.479974","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6888","5022.144339","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6889","5031.620221","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6890","5033.410411","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6891","5037.197473","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6892","5047.381077","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6893","5049.492258","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6894","5052.193995","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6895","5063.060705","0x0000","Broadcast","ZigBee","111","Many-to-One Route Request, Dst: 0xfffc, Src: 0x0000","","",""
"6896","5063.147579","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6897","5066.264505","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6898","5067.123937","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6899","5078.910751","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6900","5080.516347","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6901","5082.160387","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6902","5094.675576","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6903","5095.138043","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6904","5097.195318","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6905","5110.439472","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6906","5112.092124","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6907","5112.451366","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6908","5126.205260","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6909","5127.114731","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6910","5127.414312","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6911","5132.097043","0x1212","0x0000","ZigBee HA","110","ZCL: Read Attributes, Seq: 50","Time","",""
"6912","5132.099028","","","IEEE 802.15.4","65","Ack","","",""
"6913","5132.123005","0x0000","0x1212","ZigBee HA","116","ZCL: Read Attributes Response, Seq: 50","Time","",""
"6914","5132.125162","","","IEEE 802.15.4","65","Ack","","",""
"6915","5132.132598","0x1212","0x0000","ZigBee","105","APS: Ack, Dst Endpt: 1, Src Endpt: 1","Time","",""
"6916","5132.134422","","","IEEE 802.15.4","65","Ack","","",""
"6917","5141.968196","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6918","5142.156070","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6919","5143.745129","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6920","5157.191500","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6921","5157.734657","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6922","5158.586726","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6923","5172.171259","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6924","5173.497847","0x0000","Broadcast","ZigBee","107","Link Status","","",""
"6925","5173.931541","0x0000","Broadcast","ZigBee","110","Link Status","","",""
"6926","5187.190944","0x1212","Broadcast","ZigBee","110","Link Status","","",""
"6927","5188.892221","0x0000","Broadcast","ZigBee","111","Many-to-One Route Request, Dst: 0xfffc, Src: 0x0000","","",""
"6928","5189.255964","0x0000","Broadcast","ZigBee","110","Link Status","","",""
